;DEPENDANTS;CHILD_TOTAL;PERSONAL_INCOME;LOAN_NUM_TOTAL;LOAN_NUM_CLOSED;GENDER;SOCSTATUS_WORK_FL;SOCSTATUS_PENS_FL;AGE;AGREEMENT_RK;TARGET
3524;1;1;9500.0;1;0;0;1;0;23;72296460;0
3525;0;0;5700.0;1;0;1;0;1;52;63313708;0
3526;0;0;15000.0;1;0;0;1;0;24;61535742;0
3527;3;3;9000.0;2;1;1;1;0;32;67090124;1
3528;0;0;6000.0;1;1;1;1;0;48;61041653;0
3529;0;0;10000.0;1;0;1;1;1;52;61537191;0
3530;0;2;30000.0;1;0;0;1;0;49;62383850;0
3531;0;2;20000.0;1;0;0;1;0;51;60050237;0
3532;1;1;18000.0;1;0;1;1;0;48;75274334;1
3533;0;0;18000.0;1;0;0;1;0;47;61857595;0
3534;3;3;6100.0;1;1;1;1;0;33;64586663;0
3535;2;2;17000.0;4;4;0;1;0;44;66919329;0
3536;1;1;7300.0;1;1;1;1;0;37;59923165;0
3537;1;1;10000.0;1;0;1;1;0;36;67218337;0
3538;0;0;8000.0;1;0;1;0;1;57;61957584;0
3539;0;1;15000.0;1;0;0;1;0;34;61250834;0
3540;1;1;14000.0;1;0;0;1;0;27;60093245;0
3541;1;1;10000.0;2;1;1;1;0;24;74655226;0
3542;2;2;20000.0;1;0;0;1;0;34;74828046;0
3543;0;0;18000.0;1;0;1;1;1;54;67210825;0
3544;1;1;28000.0;4;3;1;1;0;39;67083740;0
3545;2;2;12000.0;1;1;0;1;0;36;64282476;0
3546;1;2;7500.0;1;1;0;1;0;45;66708796;1
3547;1;2;6000.0;1;0;1;1;0;35;64552617;1
3548;1;1;15500.0;1;1;0;1;0;30;61128051;0
3549;0;1;5000.0;1;1;1;1;0;50;61915602;1
3550;0;0;9900.0;1;0;0;0;1;52;63994191;0
3551;2;2;9000.0;1;0;1;1;0;26;66158234;0
3552;1;2;5000.0;2;2;1;1;0;44;66326023;0
3553;0;0;5000.0;1;1;0;1;0;51;66085945;0
3554;1;1;15000.0;1;0;1;1;0;32;67543545;0
3555;0;1;8500.0;1;1;1;1;0;59;59921843;0
3556;0;0;12000.0;1;0;1;1;1;62;63916995;0
3557;2;2;8000.0;1;1;1;1;0;38;72297995;0
3558;0;0;30000.0;1;1;1;1;1;39;64600307;0
3559;0;0;8000.0;2;2;1;1;0;47;67148730;0
3560;4;5;15000.0;1;0;0;1;0;42;64454150;1
3561;2;2;4500.0;1;0;1;1;0;37;61520596;0
3562;1;1;16000.0;1;1;0;1;0;39;63634593;0
3563;1;3;8000.0;1;0;1;1;0;43;67411502;0
3564;0;2;8000.0;1;1;0;0;1;60;66521389;0
3565;1;2;12000.0;1;0;1;1;0;40;61426254;0
3566;2;1;24000.0;1;0;0;1;0;29;67413947;0
3567;2;2;5000.0;1;0;1;1;0;30;61238459;1
3568;0;4;4000.0;1;0;1;1;0;55;62427575;0
3569;0;4;9000.0;2;1;1;1;0;52;59910525;0
3570;0;0;7500.0;1;0;1;0;1;63;67413181;0
3571;0;2;8000.0;1;0;1;1;0;42;75288326;0
3572;0;3;20000.0;1;0;1;1;0;55;72284680;0
3573;0;3;10000.0;1;1;1;0;1;58;74184275;0
3574;0;0;10000.0;2;1;1;1;0;25;67223066;0
3575;0;0;15000.0;1;0;0;1;0;29;64429566;0
3576;1;1;9000.0;1;0;0;1;0;30;66970864;0
3577;2;2;7000.0;1;0;1;1;0;22;66200872;0
3578;2;2;8500.0;1;0;1;1;0;34;61383153;0
3579;1;1;15000.0;3;3;1;1;0;41;66529791;0
3580;0;3;3200.0;1;1;1;0;1;63;74171853;0
3581;0;0;10000.0;1;1;1;1;1;58;62484529;0
3582;0;0;23000.0;1;0;1;1;0;56;62990969;0
3583;0;1;7900.0;1;1;0;1;0;49;74647123;0
3584;0;0;20000.0;1;0;1;1;0;36;63315877;0
3585;0;0;10000.0;2;2;1;1;0;26;74639071;0
3586;2;2;7000.0;2;2;1;1;0;35;61102779;0
3587;1;1;7300.0;1;1;1;1;0;32;66780284;0
3588;0;0;15000.0;1;0;1;1;0;33;63593859;1
3589;1;1;8000.0;1;0;1;1;0;35;62610003;0
3590;1;1;15000.0;1;1;1;1;0;35;59918129;0
3591;0;0;9500.0;1;0;1;1;0;49;59975854;0
3592;2;2;25000.0;1;0;0;1;0;42;66195433;0
3593;1;1;15000.0;3;2;0;1;0;35;66886617;0
3594;1;1;8000.0;2;0;0;1;0;30;73851547;0
3595;0;0;12000.0;1;1;1;1;0;24;66083155;0
3596;0;0;15000.0;1;0;0;1;0;27;62081169;1
3597;1;3;15000.0;1;1;0;1;0;58;59923159;0
3598;0;1;9500.0;2;2;1;1;0;41;67147827;0
3599;1;1;17000.0;1;0;0;1;0;39;67415139;1
3600;2;2;7000.0;2;2;1;1;0;32;75202727;0
3601;0;0;14000.0;1;1;1;1;0;23;66078938;0
3602;1;1;31000.0;2;1;1;1;0;25;66912724;0
3603;2;3;5050.0;1;0;1;0;1;46;61467476;0
3604;1;1;11000.0;1;0;1;1;0;26;66980715;1
3605;0;0;5000.0;1;1;1;0;1;59;74170984;0
3606;1;2;10000.0;1;0;0;1;0;54;63604416;0
3607;0;1;5425.0;2;2;1;0;1;62;74244619;0
3608;0;0;20000.0;1;1;0;1;0;45;61053018;0
3609;1;2;15000.0;1;1;1;1;0;45;60471465;0
3610;1;1;10000.0;1;1;0;1;0;28;60100593;0
3611;1;2;15000.0;1;0;1;1;0;42;62806719;0
3612;1;1;12000.0;2;1;0;1;0;40;74527538;0
3613;1;1;8000.0;1;0;1;1;0;44;64891473;0
3614;2;2;6000.0;1;1;0;1;0;37;60378922;0
3615;1;1;17000.0;1;0;1;1;0;27;64894462;0
3616;0;0;18000.0;1;1;0;1;1;53;66771520;0
3617;0;1;11000.0;1;0;1;1;0;51;61253976;0
3618;1;1;14000.0;1;0;0;1;0;26;62093293;0
3619;1;1;6000.0;2;1;1;1;0;44;66699308;0
3620;2;2;18000.0;2;1;0;1;0;39;67437955;0
3621;2;2;29000.0;2;2;0;1;0;29;67424883;0
3622;1;1;30000.0;1;0;1;1;0;34;60385444;0
3623;1;1;12000.0;1;0;0;1;0;38;67334480;0
3624;1;1;10000.0;1;1;1;1;0;35;65498556;0
3625;0;0;30000.0;1;0;0;1;0;30;64427273;0
3626;2;2;18000.0;1;0;0;1;0;28;63585054;0
3627;1;1;20000.0;7;5;0;1;0;30;74634688;0
3628;0;0;12000.0;1;0;0;1;0;26;62941737;1
3629;0;0;24000.0;2;2;0;1;0;29;74960814;0
3630;0;2;5000.0;1;0;1;1;0;43;60185682;0
3631;2;2;7000.0;3;2;1;1;0;26;74170189;0
3632;2;2;6000.0;1;0;1;1;0;27;61966360;0
3633;0;2;12000.0;1;0;0;1;0;55;67232773;0
3634;1;1;12000.0;2;2;1;1;0;42;66746977;0
3635;0;1;8000.0;3;3;1;0;1;50;66536979;0
3636;1;1;10000.0;1;1;1;1;0;37;74540640;0
3637;0;0;5000.0;1;1;1;1;0;52;60050202;0
3638;0;1;9200.0;1;0;0;0;1;57;66195798;0
3639;0;0;10000.0;1;0;1;1;0;43;61238197;0
3640;0;0;10000.0;1;1;1;1;0;53;60531062;1
3641;3;3;10000.0;4;4;1;1;0;36;66315387;0
3642;0;0;12000.0;2;2;0;1;0;24;67005336;0
3643;1;1;67700.0;1;0;1;1;0;36;64838671;1
3644;1;1;26000.0;1;0;0;1;0;35;61374346;0
3645;1;1;10000.0;1;0;1;1;0;31;60097915;0
3646;0;1;8000.0;1;0;0;1;0;43;66975555;0
3647;0;1;7000.0;1;0;1;0;1;56;61140629;0
3648;1;1;11500.0;2;2;0;1;0;35;67151389;0
3649;0;1;6000.0;1;0;1;0;1;50;64443918;0
3650;0;0;5000.0;3;2;1;0;1;56;74016055;0
3651;0;3;6000.0;1;0;1;1;0;54;61167670;0
3652;1;1;25000.0;1;1;0;1;0;37;74641659;0
3653;0;0;10000.0;1;0;0;1;0;55;61251594;0
3654;0;0;26000.0;2;0;0;1;0;54;62990800;0
3655;2;2;30000.0;1;0;0;1;0;42;60459067;0
3656;0;0;7000.0;1;0;1;0;1;58;62992047;0
3657;0;1;8000.0;1;0;1;1;0;38;62938190;0
3658;0;0;9000.0;1;1;1;1;0;25;65406938;0
3659;0;2;35000.0;1;0;0;1;1;58;61101742;0
3660;1;1;8300.0;1;0;1;0;1;57;67429829;0
3661;0;0;35000.0;1;1;0;1;0;27;61924313;1
3662;1;1;10000.0;2;2;0;1;0;38;66673691;0
3663;2;4;12000.0;1;0;1;1;0;45;72283510;0
3664;1;1;7500.0;1;0;1;1;0;46;62439136;0
3665;0;4;15000.0;1;0;1;1;0;51;61231068;1
3666;1;1;8500.0;1;0;1;1;0;32;61854059;0
3667;0;2;10000.0;1;1;1;1;0;52;60455864;0
3668;0;1;10800.0;1;0;1;1;0;42;64377133;0
3669;1;1;20000.0;1;0;0;1;0;47;64461870;0
3670;0;0;15000.0;1;1;1;1;0;27;61917950;0
3671;0;2;9000.0;1;1;1;0;1;61;61372760;0
3672;2;2;7000.0;1;1;0;1;0;29;62941225;0
3673;0;2;5500.0;1;0;1;0;1;57;62086696;0
3674;0;2;12000.0;1;0;0;1;0;48;64839296;0
3675;1;3;30000.0;1;0;0;1;0;49;62033647;0
3676;1;1;7500.0;1;0;1;1;0;33;60382836;0
3677;1;1;25000.0;1;0;0;1;0;40;61372304;0
3678;1;0;10000.0;2;1;1;1;0;42;67335902;0
3679;0;0;28000.0;1;1;0;1;0;35;59935448;1
3680;1;2;12000.0;1;0;0;1;0;49;61290709;0
3681;2;2;8000.0;1;1;1;1;0;29;63322207;0
3682;0;0;9800.0;1;1;1;1;0;43;62506359;0
3683;1;1;25000.0;1;0;0;1;0;26;62447062;0
3684;0;1;10700.0;1;0;1;1;1;57;67441379;0
3685;0;0;18000.0;1;0;0;1;0;25;60118313;0
3686;1;1;8000.0;1;0;1;1;1;56;62805867;0
3687;1;1;18000.0;2;1;1;1;0;52;67328201;0
3688;0;0;9000.0;1;0;0;1;0;27;64887718;0
3689;0;2;10000.0;1;0;1;1;0;59;62030145;0
3690;1;1;7000.0;3;3;1;1;0;27;66317701;0
3691;1;3;20000.0;2;1;0;1;0;47;73849553;0
3692;3;3;15000.0;1;1;0;1;0;38;61109170;1
3693;0;0;7500.0;1;1;0;1;0;28;60053095;0
3694;1;1;7000.0;1;1;1;1;0;23;61932287;1
3695;1;1;16000.0;1;0;1;1;0;36;62996380;0
3696;1;1;15000.0;1;0;0;1;0;30;62184501;0
3697;0;0;15000.0;1;0;0;1;0;36;75290347;1
3698;1;1;12000.0;1;1;1;1;0;41;61039440;0
3699;0;2;11000.0;1;1;1;1;0;48;61868221;0
3700;0;1;4600.0;1;0;1;0;1;64;61299778;0
3701;0;0;4000.0;1;0;1;1;0;55;62798697;0
3702;2;2;5000.0;2;2;1;1;0;45;74187150;0
3703;0;0;8000.0;1;0;1;1;0;24;66189693;0
3704;0;0;10000.0;1;1;1;1;0;45;66772103;1
3705;1;1;25000.0;1;0;0;1;0;34;63008103;1
3706;0;0;20000.0;1;1;1;1;0;25;66085798;0
3707;2;1;20000.0;1;0;0;1;0;24;62997715;0
3708;0;0;40000.0;1;1;0;1;0;29;66829310;0
3709;0;0;20000.0;1;1;1;1;0;27;61057521;0
3710;1;3;8000.0;1;1;1;1;0;40;64473274;0
3711;0;2;8000.0;2;2;1;1;0;53;74992352;0
3712;0;0;7000.0;1;0;1;1;0;25;62178052;0
3713;0;0;9000.0;1;1;1;1;0;54;66829551;0
3714;1;1;7800.0;1;0;0;1;0;36;62074708;1
3715;0;0;17500.0;1;0;1;1;0;42;62073312;0
3716;2;2;15000.0;1;1;1;1;0;33;64585562;1
3717;1;2;30000.0;1;0;0;1;0;49;74276741;0
3718;1;1;15000.0;1;1;0;1;0;26;63987682;0
3719;1;1;25000.0;5;5;0;1;0;31;74942171;0
3720;0;1;12000.0;3;2;1;1;0;50;74649563;0
3721;0;0;11000.0;1;0;0;1;0;32;62604500;0
3722;0;0;15000.0;1;0;1;1;0;40;63328014;0
3723;0;1;40000.0;2;1;1;1;0;39;67529681;0
3724;1;1;14000.0;1;0;0;1;0;26;63317165;0
3725;0;2;6500.0;1;0;1;0;1;48;61239936;0
3726;0;1;15000.0;3;3;1;1;0;46;67082296;0
3727;2;2;31000.0;1;0;0;1;0;35;67213411;0
3728;2;2;15000.0;1;0;1;1;0;36;63004580;0
3729;2;1;18000.0;1;0;0;1;0;34;63316593;0
3730;2;2;4500.0;1;0;1;1;0;30;63593057;0
3731;0;2;8000.0;3;2;1;1;0;55;67081272;0
3732;0;0;9000.0;2;2;1;1;0;46;74551691;0
3733;1;1;17000.0;1;1;1;1;0;48;64002871;0
3734;1;1;15000.0;1;0;1;1;0;49;62597406;0
3735;1;1;9000.0;2;1;0;1;0;25;66838135;0
3736;1;1;9000.0;2;1;1;1;0;41;65008188;0
3737;1;1;12000.0;1;1;1;1;0;33;60113828;0
3738;2;0;12000.0;1;1;1;1;0;41;65416632;0
3739;0;1;15000.0;1;0;1;1;0;44;61976819;0
3740;0;2;8000.0;1;0;1;0;1;62;67212347;0
3741;1;1;18000.0;1;0;0;1;0;37;60110658;1
3742;1;1;7000.0;3;3;1;1;0;32;66779268;0
3743;1;1;10000.0;1;1;1;1;0;25;67212495;0
3744;0;0;10000.0;1;0;1;1;0;46;72264867;0
3745;1;1;9000.0;1;0;1;1;0;27;66900491;0
3746;2;2;15000.0;1;0;1;1;0;38;67434474;1
3747;0;0;5000.0;1;1;1;1;0;44;61122472;1
3748;1;1;9000.0;2;1;1;1;1;53;73839436;0
3749;1;1;8500.0;1;0;1;1;0;34;62610137;0
3750;2;2;6000.0;1;0;1;1;0;37;74166891;0
3751;0;0;9000.0;2;1;1;1;1;58;74529278;0
3752;0;0;7000.0;1;1;1;1;0;30;61102217;0
3753;2;2;20000.0;2;1;1;1;0;33;74943208;0
3754;0;0;10000.0;1;1;0;0;1;55;67542852;0
3755;0;0;9000.0;1;1;1;0;1;58;59961183;0
3756;1;1;30000.0;2;2;0;1;0;41;61356021;0
3757;0;2;5100.0;1;0;1;1;0;48;74039377;0
3758;1;1;25000.0;1;1;0;1;0;34;61125986;0
3759;0;0;14000.0;1;1;1;1;1;63;62943330;0
3760;0;0;5000.0;2;2;1;1;0;51;75008210;0
3761;1;1;30000.0;3;2;0;1;0;25;75008281;1
3762;1;1;11000.0;2;1;0;1;0;30;73818470;0
3763;0;2;8500.0;1;0;1;0;1;56;67429271;0
3764;1;1;15000.0;1;1;1;1;0;23;65404641;0
3765;2;2;12000.0;1;0;1;1;0;50;73829735;0
3766;0;0;8000.0;1;0;1;1;1;56;64446703;0
3767;1;1;11000.0;1;0;1;1;0;33;63604278;0
3768;0;0;12500.0;2;1;1;1;0;46;67431664;0
3769;1;3;10000.0;1;0;1;1;0;44;75278401;0
3770;0;0;13000.0;1;0;1;1;1;64;61289791;0
3771;1;1;12000.0;2;2;0;1;0;25;64365209;1
3772;0;0;25000.0;1;1;0;1;0;51;75034668;0
3773;0;2;12000.0;1;1;1;1;0;55;61520376;0
3774;0;0;16000.0;1;1;0;1;0;51;61419472;0
3775;0;0;7000.0;1;1;1;1;0;48;61132825;0
3776;0;2;9800.0;1;0;1;1;0;31;66921616;0
3777;1;1;27000.0;1;0;1;1;0;31;64421596;0
3778;2;2;9000.0;1;0;1;1;0;37;63004046;0
3779;0;3;10400.0;2;1;1;1;0;33;66913443;0
3780;0;2;15000.0;1;0;1;1;0;50;64844064;1
3781;2;2;6000.0;1;0;1;1;0;44;64362563;0
3782;0;0;7000.0;1;1;1;0;1;59;66829718;0
3783;0;0;7000.0;1;0;1;0;1;57;65204472;0
3784;0;1;6000.0;2;1;1;1;0;38;61930173;0
3785;0;0;5000.0;1;0;1;1;0;23;74033517;0
3786;1;1;10000.0;1;0;0;1;0;46;60043044;0
3787;1;2;5000.0;1;1;1;1;0;53;62437405;0
3788;2;2;16000.0;1;0;0;1;0;29;63903734;0
3789;2;2;15000.0;1;0;0;1;0;31;61519854;1
3790;0;0;17500.0;1;0;0;1;0;26;62250866;0
3791;1;1;15000.0;3;2;0;1;0;30;75036602;0
3792;0;1;20000.0;2;1;0;1;0;45;67314076;0
3793;0;0;7500.0;1;0;1;0;1;59;75285843;0
3794;2;2;25000.0;2;2;0;1;0;39;63638095;1
3795;0;2;16000.0;1;0;1;0;1;51;65202142;0
3796;0;0;20000.0;1;0;1;1;0;24;74990254;0
3797;0;0;10000.0;1;0;1;0;1;60;65204754;0
3798;0;0;17000.0;4;3;0;1;0;26;67155719;0
3799;1;1;16000.0;2;2;0;1;0;26;74486140;0
3800;0;2;10500.0;1;0;1;0;1;52;63921202;0
3801;0;0;20000.0;1;1;0;1;0;24;67092615;0
3802;1;1;10300.0;2;2;0;1;0;27;66331697;0
3803;0;1;12000.0;1;0;1;1;0;51;64903703;0
3804;2;1;12000.0;1;0;0;1;0;29;61361829;0
3805;0;0;18000.0;1;0;0;1;1;47;61155628;0
3806;2;2;20000.0;1;0;1;1;0;28;62437544;0
3807;0;0;20000.0;1;1;1;1;0;47;59940352;0
3808;0;1;6000.0;1;0;1;1;0;41;64561363;0
3809;3;3;7500.0;1;1;1;1;0;26;66760966;0
3810;1;1;6500.0;1;0;1;1;0;52;61537048;0
3811;0;0;15000.0;1;1;0;1;0;24;61921941;0
3812;0;1;11000.0;3;3;1;1;0;45;66598858;0
3813;2;2;21800.0;3;3;0;1;0;39;61919651;0
3814;0;0;20000.0;1;1;1;1;0;49;66774489;0
3815;1;1;11000.0;1;1;1;1;0;34;60530274;0
3816;0;2;14000.0;1;0;1;1;0;56;73850403;0
3817;0;0;15000.0;1;1;0;1;0;23;61029447;0
3818;0;2;25000.0;1;0;1;1;0;48;74466619;0
3819;0;0;18000.0;1;0;0;1;0;28;61163964;0
3820;1;1;20000.0;1;0;1;1;0;34;62037299;0
3821;0;0;5300.0;1;0;1;1;0;35;61144077;0
3822;2;2;12000.0;1;0;1;1;0;38;67438907;0
3823;0;0;15000.0;1;0;0;1;0;23;61160903;0
3824;1;1;10000.0;1;0;1;1;0;46;61239760;0
3825;0;3;6500.0;1;1;0;0;1;52;61141659;0
3826;1;1;7000.0;1;1;1;1;0;26;74476469;0
3827;0;0;14000.0;1;0;0;1;0;25;60107804;0
3828;0;0;15000.0;2;2;0;1;0;26;66582811;0
3829;1;2;13000.0;2;2;0;1;0;42;66916424;0
3830;0;0;15000.0;2;1;1;1;0;25;66700215;0
3831;1;1;25000.0;1;0;0;1;0;30;61955428;0
3832;0;0;17000.0;1;1;0;1;0;50;61081705;0
3833;0;0;6000.0;1;1;1;0;1;55;66082072;0
3834;0;0;25000.0;2;2;1;1;0;53;67161122;0
3835;0;0;50000.0;1;0;0;1;0;38;61307482;0
3836;1;2;5000.0;2;1;1;0;1;52;74181178;0
3837;0;0;11000.0;1;0;0;1;0;24;62377590;0
3838;1;1;8000.0;2;2;1;1;0;37;75008848;0
3839;1;1;15000.0;1;0;0;1;0;30;73827460;0
3840;0;2;15000.0;4;4;1;1;1;61;67069311;0
3841;1;1;10000.0;1;0;1;1;0;31;61836374;0
3842;0;0;40000.0;1;1;0;1;0;26;62244134;0
3843;0;0;7000.0;1;0;1;0;1;52;74040521;0
3844;1;1;6000.0;1;0;1;1;0;28;66890538;1
3845;0;3;10000.0;1;0;0;1;0;48;63998685;0
3846;1;1;12000.0;1;1;1;1;0;36;61308288;0
3847;1;2;15000.0;1;0;0;1;0;44;60398623;0
3848;2;2;20000.0;1;0;1;1;0;41;74280686;1
3849;0;0;15000.0;4;4;0;1;0;29;67074553;0
3850;0;0;15000.0;1;0;0;1;0;28;63918955;0
3851;0;1;8000.0;1;0;1;0;1;53;62391257;0
3852;0;3;10000.0;1;0;0;1;0;57;61532226;0
3853;1;1;10000.0;1;0;0;1;0;33;61107290;0
3854;0;0;35000.0;1;0;0;1;0;28;62804151;0
3855;1;1;22000.0;2;1;1;1;0;37;75023319;0
3856;0;2;5200.0;1;0;1;0;1;63;63603048;0
3857;0;1;18000.0;1;0;1;1;0;52;61842733;0
3858;0;0;12000.0;1;0;1;1;0;45;65203883;0
3859;1;5;30000.0;1;0;0;1;0;49;60112964;0
3860;0;1;8000.0;1;1;1;1;0;32;61250452;0
3861;1;1;12000.0;1;0;1;1;0;34;66898372;0
3862;2;1;40000.0;1;0;0;1;0;32;67315784;0
3863;0;0;40000.0;1;0;0;1;0;33;61462378;0
3864;0;0;41900.0;1;1;1;1;0;32;61924903;0
3865;0;1;9000.0;1;0;1;1;0;38;63916483;0
3866;2;2;6000.0;1;1;1;1;0;39;64584269;0
3867;3;1;20000.0;4;2;1;1;0;37;74956268;0
3868;0;0;16000.0;1;0;0;1;0;26;64470691;0
3869;2;2;15000.0;1;0;1;1;0;33;60449570;0
3870;1;1;17000.0;1;0;0;1;0;49;60046311;0
3871;0;1;9000.0;1;0;1;1;0;52;64366842;0
3872;1;1;7500.0;1;1;1;1;0;47;73820751;0
3873;2;2;18000.0;2;2;0;1;0;39;74820980;1
3874;1;1;8000.0;1;0;1;1;0;32;62430963;0
3875;0;0;13000.0;1;0;1;1;0;48;63009968;0
3876;0;1;8000.0;1;0;1;1;0;51;62380759;0
3877;0;0;15000.0;1;0;1;1;0;42;64442372;0
3878;0;1;7000.0;3;2;1;1;0;58;74019472;0
3879;2;2;10000.0;1;1;1;1;0;38;74646040;0
3880;1;1;19000.0;1;1;0;1;0;41;66829087;1
3881;0;0;10000.0;1;0;1;1;0;23;75275956;0
3882;1;2;28000.0;1;0;1;1;1;53;60091946;0
3883;2;2;5000.0;1;0;1;1;0;36;61956720;0
3884;0;2;4600.0;1;0;1;1;0;47;64902250;1
3885;0;2;4000.0;2;2;1;1;0;45;66781598;0
3886;1;1;8000.0;1;0;1;1;0;31;62030090;0
3887;0;0;25000.0;1;0;0;1;0;30;62143555;0
3888;0;0;19000.0;1;0;1;1;0;32;75003989;1
3889;0;0;7000.0;1;1;1;1;0;43;59912659;0
3890;2;2;20000.0;1;0;1;1;0;40;65206359;0
3891;0;0;7000.0;1;0;1;1;0;49;74035570;0
3892;1;1;4700.0;2;1;1;1;0;37;74009711;0
3893;0;0;24000.0;2;2;0;1;0;29;67142374;0
3894;0;2;12000.0;1;0;1;0;1;63;67221436;0
3895;0;2;10000.0;1;0;1;1;0;51;72270711;0
3896;2;2;20000.0;2;2;0;1;0;37;67203473;0
3897;0;2;5000.0;2;1;0;1;0;54;74951605;0
3898;2;2;12000.0;1;0;1;1;0;26;67218880;0
3899;0;0;20000.0;1;0;1;1;0;52;63895092;0
3900;0;0;17000.0;1;1;0;1;0;51;75024561;0
3901;0;0;5000.0;1;1;1;1;0;53;74029046;0
3902;0;0;30000.0;1;0;0;1;0;50;62080433;0
3903;0;0;30000.0;1;0;0;1;0;47;63319729;0
3904;0;0;9000.0;2;2;1;1;0;52;66327751;0
3905;0;0;6000.0;1;1;0;0;1;60;75283082;0
3906;1;1;15000.0;1;0;1;1;0;28;62606883;1
3907;1;1;10000.0;1;1;1;1;0;35;62446341;1
3908;2;2;8000.0;2;1;1;1;0;36;64586617;0
3909;0;0;12000.0;1;1;1;1;0;51;66087117;1
3910;2;2;11000.0;1;0;0;1;0;33;66197493;1
3911;0;0;25000.0;2;2;1;1;0;30;74653456;0
3912;0;0;14500.0;1;0;1;1;0;39;62249174;0
3913;0;0;15000.0;1;1;1;1;0;25;66659519;0
3914;2;2;7000.0;1;0;0;1;0;36;66917196;0
3915;0;0;30000.0;1;1;1;1;0;51;64003166;0
3916;0;0;7000.0;1;0;1;1;0;24;72270472;1
3917;1;3;5000.0;1;0;1;1;0;44;67543236;0
3918;0;0;6500.0;2;2;0;1;0;53;61440770;0
3919;0;0;21000.0;2;1;1;1;0;28;61450615;0
3920;2;2;10000.0;1;1;0;1;0;33;64277023;0
3921;0;1;7400.0;1;0;1;0;1;58;62016417;0
3922;0;2;6000.0;1;0;1;1;0;47;64422448;0
3923;1;1;15000.0;5;4;0;1;0;32;67153891;0
3924;0;2;14000.0;2;1;1;1;0;49;67078512;0
3925;0;0;18000.0;2;1;1;1;0;31;61352983;0
3926;0;3;8900.0;1;0;1;0;1;53;67322995;0
3927;1;2;9000.0;1;0;1;1;0;47;61106177;0
3928;1;3;6000.0;1;0;1;0;1;47;63908461;0
3929;0;0;15500.0;1;1;1;1;0;25;74475023;0
3930;2;2;13500.0;1;1;0;1;0;40;61863426;0
3931;0;0;6500.0;1;0;1;1;0;42;67545860;0
3932;3;3;10000.0;1;0;1;1;0;35;61958767;1
3933;0;0;15000.0;1;0;1;1;0;27;61143695;1
3934;0;3;9000.0;1;0;1;1;0;53;62249125;1
3935;1;1;12000.0;1;1;1;1;0;24;65404350;0
3936;1;3;7000.0;1;1;0;1;0;47;74193191;0
3937;0;0;15000.0;1;1;1;1;0;36;64441012;0
3938;0;1;15000.0;2;2;1;1;0;43;74487336;0
3939;2;2;30000.0;1;0;0;1;0;45;62145613;0
3940;2;3;8600.0;1;1;1;1;0;42;60055339;0
3941;2;2;25000.0;1;0;0;1;0;34;61372123;0
3942;0;0;9000.0;1;1;1;1;0;26;65411400;0
3943;2;2;15000.0;1;0;1;1;0;37;74480520;0
3944;1;1;4900.0;1;1;1;1;0;33;74188977;0
3945;3;3;16000.0;1;0;0;1;0;43;62079038;1
3946;0;0;8500.0;2;2;0;1;0;30;74561361;0
3947;0;0;5000.0;1;1;1;1;0;26;65491720;0
3948;1;1;20000.0;6;6;0;1;0;35;66837137;0
3949;0;0;7000.0;1;0;1;1;0;44;61960556;0
3950;2;2;15000.0;1;0;0;1;0;35;67425824;0
3951;2;2;8000.0;2;2;1;1;0;36;74948856;0
3952;1;2;15000.0;1;0;1;1;0;41;63604293;0
3953;1;2;7000.0;1;0;1;1;0;45;60443957;0
3954;1;1;20000.0;1;1;1;1;0;36;62495997;0
3955;0;0;30000.0;1;0;1;1;1;55;65214651;0
3956;1;1;8000.0;1;1;1;1;0;34;74463378;0
3957;0;0;12000.0;1;0;1;1;0;41;67318808;0
3958;0;3;5200.0;1;0;1;0;1;56;64362162;0
3959;0;2;12000.0;2;1;1;1;0;45;67439654;1
3960;1;2;10000.0;3;3;1;1;0;50;67227500;0
3961;0;1;15000.0;1;0;1;1;0;27;64445948;0
3962;2;1;10000.0;1;0;0;1;0;22;66969639;0
3963;0;1;11000.0;3;2;1;1;0;55;67147232;0
3964;2;1;18000.0;1;0;0;1;0;36;62378454;0
3965;1;1;10000.0;2;2;1;1;0;38;66599218;0
3966;0;0;13000.0;1;0;0;1;0;53;61366187;0
3967;1;1;15000.0;2;1;0;1;0;34;67440265;0
3968;2;2;11000.0;2;2;1;1;0;34;66532779;0
3969;0;0;12000.0;1;0;1;1;0;38;63901783;0
3970;1;1;12000.0;2;0;1;1;0;30;64343942;0
3971;0;0;12000.0;1;1;0;1;0;30;61036343;0
3972;2;2;10000.0;1;0;0;1;0;44;62380087;0
3973;1;3;8500.0;3;2;1;1;0;41;61460250;1
3974;0;2;40000.0;1;1;0;1;0;46;61250147;0
3975;0;0;8000.0;2;2;0;1;0;34;67155721;0
3976;2;2;15000.0;1;1;0;1;0;41;62487913;0
3977;0;0;10000.0;1;0;1;0;1;56;61237099;0
3978;0;2;8000.0;1;0;1;1;0;30;62439386;0
3979;0;0;10000.0;4;3;1;1;0;37;67144294;0
3980;0;0;6500.0;1;1;1;1;0;54;60049502;0
3981;0;2;15000.0;1;0;0;1;0;37;61160281;0
3982;1;1;25000.0;1;1;1;1;0;36;62487290;0
3983;1;1;12000.0;1;0;0;1;0;36;67443385;0
3984;2;2;12000.0;2;2;1;1;0;40;66745592;0
3985;0;0;8000.0;1;1;0;1;0;48;62435680;0
